,link,text,date,No_of_Likes,No_of_tweets
672,https://twitter.com/nytimes/status/1817325352198238405#m,"Senator JD Vance of Ohio on Friday struck back at the “Friends” actress Jennifer Aniston, who has been open about her fertility struggles, after she criticized him for his past complaint that the U.S. was governed by “childless cat ladies.” https://nyti.ms/3LJ9XiG","Jul 27, 2024 · 10:25 PM UTC",180,96
673,https://twitter.com/nytimes/status/1817321575890239775#m,"In @nytopinion  ""One reason for my wariness of AI is that while I see the promise of it, the past 20 years have been a reminder of technology's capacity to oppress,"" our columnist @NickKristof writes. https://nyti.ms/4feV3hP","Jul 27, 2024 · 10:10 PM UTC",55,19
674,https://twitter.com/nytimes/status/1817317816548172287#m,The U.S. defeated Australia and Italy in the men’s 4x100-meter freestyle relay on Saturday to win its first gold of the 2024 Games. See more Olympics results here: https://nyti.ms/4cXcRMx,"Jul 27, 2024 · 9:55 PM UTC",415,24
675,https://twitter.com/nytimes/status/1817314045214499180#m,“We have fooled ourselves many times before into thinking that the fever would break.” Pete Buttigieg spoke about Donald Trump’s hold on the GOP and what could be next for Vice President Kamala Harris’s campaign.  Read or listen to more on The Interview. https://nyti.ms/3LGdjmn,"Jul 27, 2024 · 9:40 PM UTC",243,76
676,https://twitter.com/nytimes/status/1817305220176658530#m,"A man in Las Vegas has been charged with threatening to assault and kill federal officials, judges and state employees across several states, according to a federal indictment, including at least two people involved in the prosecution of Donald Trump. https://nyti.ms/4dk6rXH","Jul 27, 2024 · 9:05 PM UTC",130,23
677,https://twitter.com/nytimes/status/1817295162709602718#m,"Israel’s war in Gaza is impoverishing the West Bank. With the closure of checkpoints, Israeli Arabs cannot come to Jenin and Tulkarm to shop, and West Bank Palestinians cannot leave to work in Israel, cutting incomes and building militancy. https://nyti.ms/3Ym9JW9","Jul 27, 2024 · 8:25 PM UTC",97,75
678,https://twitter.com/nytimes/status/1817294718776094969#m,"Breaking News from @TheAthletic: The U.S. won its first gold of the 2024 Games, in the men’s 4×100-meter freestyle relay. https://nyti.ms/46ErNND","Jul 27, 2024 · 8:23 PM UTC",257,16
679,https://twitter.com/nytimes/status/1817292644118143021#m,"In the closing minutes of Donald Trump's speech to a gathering of religious conservatives on Friday, he told Christians that if they voted him into office in November, they would never need to vote again. https://nyti.ms/3WlJyMD","Jul 27, 2024 · 8:15 PM UTC",353,111
680,https://twitter.com/nytimes/status/1817287607337779361#m,Experts say three common mistakes can undermine your retirement savings efforts. Here's what to know and how to get back on course if you make a costly stumble. https://nyti.ms/3SmcSl9,"Jul 27, 2024 · 7:55 PM UTC",59,15
681,https://twitter.com/nytgraphics/status/1817281552444703130#m,"🇩🇪 Lukas Maertens of Germany won gold in the men’s 400-meter freestyle, ahead of 🇦🇺 Elijah Winnington of Australia and 🇰🇷 Kim Woo-min of South Korea.","Jul 27, 2024 · 7:31 PM UTC",524,15
682,https://twitter.com/nytimes/status/1817280493043200067#m,🇦🇺 Ariarne Titmus of Australia defeated 🇨🇦 Summer McIntosh of Canada and 🇺🇸 Katie Ledecky of the U.S. in the 400-meter freestyle. See more Olympics results here: https://nyti.ms/3yglxP4,"Jul 27, 2024 · 7:26 PM UTC",665,30
683,https://twitter.com/nytimes/status/1817278629568462870#m,From @TheAthletic: Australian star Ariarne Titmus won her second consecutive gold medal in the women’s 400-meter freestyle at the Paris Olympics to earn the first women’s swimming medal of the Games. https://nyti.ms/4dhjrNQ,"Jul 27, 2024 · 7:19 PM UTC",125,12
684,https://twitter.com/nytimes/status/1817268749654757887#m,"Three members of the award-winning gospel band the Nelons and four other people onboard were killed in a plane crash in rural Wyoming on Friday, according to the authorities and representatives for the band. https://nyti.ms/3SrgFgO","Jul 27, 2024 · 6:40 PM UTC",55,23
685,https://twitter.com/nytimes/status/1817267479644696715#m,"A 15-year-old boy was found dead on a roadbed at a subway station in Queens on Friday. The boy, whom officials have not identified, most likely died as a result of so-called subway surfing, the police said. https://nyti.ms/3LG4Pfa","Jul 27, 2024 · 6:35 PM UTC",65,15
686,https://twitter.com/nytimes/status/1817263414856515804#m,From @TheAthletic: Follow live coverage of the first day of swimming at the Paris Olympics with Katie Ledecky competing in the 400m freestyle. https://nyti.ms/3Sq9OVg,"Jul 27, 2024 · 6:18 PM UTC",59,37
687,https://twitter.com/TheAthletic/status/1817152964748099765#m,"It’s arguably the most highly anticipated swimming final of #Paris2024 and no one will have to wait long to see it.  Katie Ledecky, Ariarne Titmus and Summer McIntosh vie for the women's 400-meter freestyle title on an epic first-day.  @NicoleAuerbach ⤵️  https://www.nytimes.com/athletic/5658099/2024/07/26/olympics-swimming-ledecky-titmus-mcintosh-womens-400-meter-freestyle/?utm_medium=social&utm_campaign=twhq&source=twitterhq","Jul 27, 2024 · 11:00 AM UTC",47,7
688,https://twitter.com/nytimes/status/1817258753432953194#m,"Paris vowed to buck the decades-long trend of spending a dizzying fortune on hosting the Olympics. But a study estimates that despite cost-cutting efforts, Paris is spending more than $1 billion above the Games’ historical median cost. https://nyti.ms/4flL0Y8","Jul 27, 2024 · 6:00 PM UTC",102,31
689,https://twitter.com/nytimes/status/1817257701539291232#m,"From @TheAthletic: FIFA suspended Canada women’s soccer coach for one year, deducted six points from the team’s Olympic group stage total and issued a fine in response to Canada flying a drone over New Zealand’s training sessions before the Games.  https://nyti.ms/46q9jjt","Jul 27, 2024 · 5:56 PM UTC",179,18
690,https://twitter.com/TheAthleticFC/status/1817247404166672842#m,"FIFA have suspended Canada women’s soccer coach Bev Priestman for one year, deducted six points from the team’s Olympic group stage total and issued a fine in response to Canada flying a drone over New Zealand’s training sessions before the start of the Games.  📝 @itsmeglinehan","Jul 27, 2024 · 5:15 PM UTC",598,59
691,https://twitter.com/jazmineulloa/status/1817243529602896049#m,"“Do not come.” Vice President Kamala Harris set off criticism with those words from Latino Democrats and immigrant rights groups when she admonished migrants in Guatemala not to make the trek north. Now, those same leaders are rallying behind her.  https://www.nytimes.com/2024/07/27/us/politics/latino-kamala-harris-immigration.html?smid=nytcore-ios-share&referringSource=articleShare&sgrp=c-cb","Jul 27, 2024 · 4:59 PM UTC",123,0
692,https://twitter.com/nytimes/status/1817243643914129701#m,"From @TheAthletic: Lionel Fatu Elika, the national boxing coach of Samoa, died on Friday at the Paris Olympics, the International Boxing Association announced Saturday. Elika was 60 years old. https://nyti.ms/4fncoFi","Jul 27, 2024 · 5:00 PM UTC",46,15
693,https://twitter.com/TheAthleticFC/status/1817233644924399744#m,"Remco Evenepoel clinched the Olympic gold medal in the men's time trial ahead of Filippo Ganna and fellow countryman Wout van Aert.  The 24-year-old finished third in the general classification of this year's Tour de France, but adds to his Vuelta a Espana and World Road Race Championships success in 2022 and World Time Trial Championship in 2023.  But in another world, Evenepoel as Belgium's left-back at Euro 2024 this summer was a very real possibility.  @jwhitey98 on how Belgium's cycling superstar forged his sporting career as a talented footballer - and why he switched sports aged 17.  #Paris2024 | #Olympics   🔗 https://www.nytimes.com/athletic/5558327/2024/06/17/remco-evenepoel-belgium-euro-2024-tour-de-france/?utm_medium=social&utm_campaign=twitterfc&source=twitteruk","Jul 27, 2024 · 4:20 PM UTC",205,10
694,https://twitter.com/nytimes/status/1817230978407961053#m,"In @nytopinion  ""Looking anew at Kamala Harris, I see something different from what I once did: a person who stumbled as a candidate and vice president but who kept fighting anyway,"" our columnist Lydia Polgreen writes. https://nyti.ms/3YEAQw3","Jul 27, 2024 · 4:10 PM UTC",119,90
695,https://twitter.com/nytimes/status/1817228726553198741#m,"To compete in the Paris Olympics, surfers will travel to Teahupo’o, home to some of the world’s most dangerous waves. The waves at Teahupo’o — which roughly translates to “wall of skulls” — can range from five feet to a death-defying 50 feet. https://nyti.ms/3WgSGCi","Jul 27, 2024 · 4:01 PM UTC",169,24
696,https://twitter.com/nytimes/status/1817224693104959800#m,How are Russian athletes able to compete in Paris despite their Olympic ban? @TheAthletic unpicks the complicated politics of the Individual Neutral Athlete team and what it means if they win gold at the Olympics. https://nyti.ms/3Ylh9sD,"Jul 27, 2024 · 3:45 PM UTC",66,31
697,https://twitter.com/nytimes/status/1817223435509985631#m,"Linda Yaccarino, the CEO of X, has worked to bring back advertisers and fix the platform’s business. But its owner, Elon Musk, is always one whim away from undoing her work. https://nyti.ms/3WDm6fj","Jul 27, 2024 · 3:40 PM UTC",121,71
698,https://twitter.com/nytimes/status/1817219660531548469#m,"Donald Trump and his running mate, Senator JD Vance of Ohio, as well as Vice President Kamala Harris and her surrogates are holding events in key states across the country. Follow live updates. https://nyti.ms/4cYrKhS","Jul 27, 2024 · 3:25 PM UTC",77,57
699,https://twitter.com/nytimes/status/1817215891349663825#m,"France’s national railway company said traffic was gradually returning to normal a day after arsonists disrupted three high-speed rail lines, causing chaos hours before the opening ceremony of the Paris Summer Olympics. https://nyti.ms/46lsaMA","Jul 27, 2024 · 3:10 PM UTC",75,17
700,https://twitter.com/nytimes/status/1817213419377807844#m,"From @TheAthletic: The women’s 400-meter freestyle is one of the most anticipated races of the #OlympicGames. Saturday’s race features the U.S. star swimmer Katie Ledecky, her top rival and the teenager who could take over. https://nyti.ms/3LE085J","Jul 27, 2024 · 3:00 PM UTC",92,19
701,https://twitter.com/nytimes/status/1817210854472814764#m,From @TheAthletic: South Korea is seeking a meeting with the International Olympic Committee president Thomas Bach after its 143 athletes were wrongly introduced as North Korean during the opening ceremony for the Paris Olympics. https://nyti.ms/3WBnsal,"Jul 27, 2024 · 2:50 PM UTC",174,35
702,https://twitter.com/nytimes/status/1817205831856718231#m,"From @TheAthletic: The women’s 400-meter freestyle is one of the most anticipated races of the Olympic Games. Saturday’s race features the U.S. star swimmer Katie Ledecky, her top rival and the teenager who could take over. https://nyti.ms/3WGTr87","Jul 27, 2024 · 2:30 PM UTC",101,25
703,https://twitter.com/nytimes/status/1817191991446327570#m,Strands is a word search with a unique twist. Can you uncover the theme? Play here: https://nyti.ms/3LFDCcr,"Jul 27, 2024 · 1:35 PM UTC",36,41
704,https://twitter.com/nytimes/status/1817191466562650210#m,Firefighters raced to contain scores of blazes across the American West on Friday night as California’s largest wildfire of the year prompted a new wave of evacuations. https://nyti.ms/3ydlkfG,"Jul 27, 2024 · 1:33 PM UTC",60,27
705,https://twitter.com/nytimes/status/1817189462251593846#m,"The Israeli army ordered the evacuation of several neighborhoods in southern Gaza on Saturday, including an area around Khan Younis that Israel had previously designated a “humanitarian zone” for Palestinian civilians. https://nyti.ms/4cT89j0","Jul 27, 2024 · 1:25 PM UTC",70,48
706,https://twitter.com/nytimes/status/1817185868844605723#m,How did you do in Connections today? Players must select four groups of four words without making more than three mistakes. https://nyti.ms/3WDUo1T,"Jul 27, 2024 · 1:10 PM UTC",36,30
707,https://twitter.com/nytimes/status/1817178380669751686#m,"The Justice Department argued in a court filing on Friday that TikTok should be required to sell its American operations to resolve national security concerns about its Chinese parent company, ByteDance. https://nyti.ms/3A8Pz7W","Jul 27, 2024 · 12:41 PM UTC",80,39
708,https://twitter.com/nytimes/status/1817170577901166952#m,"ADHD symptoms can overlap with a multitude of other traits and conditions, for children and adults alike. Here’s a look at some common problems that can mimic the disorder. https://nyti.ms/4cY050y","Jul 27, 2024 · 12:10 PM UTC",101,20
709,https://twitter.com/nytimes/status/1817155493846016142#m,There are many ways to gauge how strong and healthy you are. Here are some of our favorite fitness tests. https://nyti.ms/3Ysk4zM,"Jul 27, 2024 · 11:10 AM UTC",59,23
710,https://twitter.com/nytimes/status/1817140392057332025#m,"The home of Katharine Graham, the former Washington Post publisher, was once a hub of power and comity. But after an “insane” renovation spat, its new owner is looking to sell. https://nyti.ms/3Yl5TNd","Jul 27, 2024 · 10:10 AM UTC",58,31
711,https://twitter.com/nytimes/status/1817125291476582479#m,"Bone loss is a natural part of getting older, but prioritizing certain foods can help slow the process down. https://nyti.ms/3YhkQ2N","Jul 27, 2024 · 9:10 AM UTC",78,14
712,https://twitter.com/nytimes/status/1817110187062251705#m,From @TheAthletic: Steven van de Velde was sentenced to four years in prison in 2016 after admitting three counts of rape against a child. His representing the Netherlands at the Olympics has prompted backlash and new attention to his troubling past. https://nyti.ms/3yd05us,"Jul 27, 2024 · 8:10 AM UTC",97,33
713,https://twitter.com/nytimes/status/1817095094517788817#m,"Researchers have confirmed the presence of cocaine in sharks off the coast of Rio de Janeiro, according to a study published last week. https://nyti.ms/4c0lZPw","Jul 27, 2024 · 7:10 AM UTC",136,44
714,https://twitter.com/nytimes/status/1817079993316307217#m,"“I’m going to cherish the gear, because it was a lifelong dream to have the gear.”   Olympic athletes are unboxing sponsored merchandise and sharing try-on hauls on TikTok. https://nyti.ms/3LGRyCZ","Jul 27, 2024 · 6:10 AM UTC",104,37
715,https://twitter.com/nytimes/status/1817072433154691525#m,"From world-class Korean barbecue to Mission-style burritos to quintessential California cuisine, here are the 25 best restaurants in San Francisco: https://nyti.ms/3WF8tME","Jul 27, 2024 · 5:40 AM UTC",54,14
716,https://twitter.com/nytimes/status/1817064896485319136#m,"The Parade of Nations at the Paris Olympic Games continued beneath a glittering Eiffel Tower, where Celine Dion belted out a love anthem. https://nyti.ms/3SooVye","Jul 27, 2024 · 5:10 AM UTC",578,51
717,https://twitter.com/nytimes/status/1817057344636772572#m,"This week, fake filming notices for “And Just Like That …,” began appearing around New York City, advertising plot lines even more ludicrous than the ones that have appeared on the show. We found the prankster behind the posters. https://nyti.ms/3Yl5QB1","Jul 27, 2024 · 4:40 AM UTC",70,22
718,https://twitter.com/nytimes/status/1817049788048675183#m,"How to spend 36 hours in Nice, France: The French Riviera resort town brims with the unexpected, including a wealth of prehistory, ancient ruins and newer attractions. https://nyti.ms/3SrOpe5","Jul 27, 2024 · 4:10 AM UTC",147,29
719,https://twitter.com/TylerKepner/status/1816823411655548945#m,New ‘Sliders’ visits with Dave Dombrowski on his biggest in-season trades; an AL West rival’s farewell to Oakland; a predecessor to Dylan Cease in no-hitter lore — and more! https://www.nytimes.com/athletic/5658498/2024/07/26/dave-dombrowski-trades-oakland-angels-sliders/?source=user_shared_article,"Jul 26, 2024 · 1:10 PM UTC",29,13
720,https://twitter.com/nytimes/status/1817042234044211467#m,Did you follow the news this week? Take our quiz to see how well you stack up with other New York Times readers. https://nyti.ms/3A8mB8c,"Jul 27, 2024 · 3:40 AM UTC",62,48
721,https://twitter.com/jonathanweisman/status/1816852583169839247#m,"Astronaut, Navy combat pilot, swing state senator, but the real superpower of @SenMarkKelly may be his ability to counteract @VP Harris's most glaring weakness: the border. ""He’s taken some heat from his party but he understands it.” With @jazmineulloa. https://www.nytimes.com/2024/07/26/us/politics/mark-kelly-kamala-harris-vp.html?smid=tw-share","Jul 26, 2024 · 3:06 PM UTC",263,53
722,https://twitter.com/nytimes/status/1817034689556701524#m,Here are 6 new books recommended by critics and editors at The New York Times. https://nyti.ms/3SphK8Y,"Jul 27, 2024 · 3:10 AM UTC",47,21
723,https://twitter.com/nytimes/status/1817032210811072737#m,"""We were not strangers when our lives collided — we had known each other in college — but any attraction back then was tempered by the fact that we were in loving relationships with other people,"" Elizabeth Uphoff Courtney writes in Modern Love. https://nyti.ms/3YklBrC","Jul 27, 2024 · 3:00 AM UTC",54,22
724,https://twitter.com/nytimes/status/1817027143404024214#m,Strands is a word search with a unique twist. Today’s theme is “Go for the gold.” Play here: https://nyti.ms/3WoUxoA,"Jul 27, 2024 · 2:40 AM UTC",37,22
725,https://twitter.com/motokorich/status/1816686422054646126#m,Even the excellent service providers of Japan have their limits. No more kasuhara #カスハラ https://www.nytimes.com/2024/07/26/world/asia/in-japan-turning-the-tables-on-rude-customers.html?unlocked_article_code=1.-E0.WFmZ.HS8U8ey-lrQt&smid=url-share,"Jul 26, 2024 · 4:06 AM UTC",53,9
726,https://twitter.com/nytimes/status/1817019588086776126#m,Here are 5 new movies our critics are talking about this week.  https://nyti.ms/4flpfaL,"Jul 27, 2024 · 2:10 AM UTC",63,16
727,https://twitter.com/nytimes/status/1817017168589901956#m,"In a blaze of French style blending history and artistic audacity, the Paris Olympic Games opened as thousands of athletes defied a downpour to sail through the city’s heart, down the Seine toward the Eiffel Tower. https://nyti.ms/3WCOzlu","Jul 27, 2024 · 2:00 AM UTC",240,47
728,https://twitter.com/nytimes/status/1817012050490532055#m,Connections is a daily game about finding common threads between words. Players must select four groups of four words without making more than three mistakes. Play now. https://nyti.ms/3ymOQiY,"Jul 27, 2024 · 1:40 AM UTC",44,21
729,https://twitter.com/nytimes/status/1817009576891351186#m,"Vivian Jenna Wilson, Elon Musk's daughter, said in an NBC News interview this week that her father behaved in a cruel manner toward her as a child over her being queer and feminine. The interview came after Musk made remarks about her transgender identity. https://nyti.ms/3Skf3FB","Jul 27, 2024 · 1:30 AM UTC",331,82
730,https://twitter.com/peterbakernyt/status/1816986658992181359#m,"""I will not be silent"": For nearly four years, Harris has been the quiet understudy, relegated to the role of the supportive deputy. Now she has suddenly been thrust to the fore and neither silence nor agreeable head nods are sufficient any more. https://www.nytimes.com/2024/07/26/us/politics/kamala-harris-gaza-biden.html?smid=nytcore-ios-share&referringSource=articleShare&sgrp=c-cb","Jul 26, 2024 · 11:59 PM UTC",315,138
731,https://twitter.com/nytimes/status/1817004491251585169#m,Celine Dion closed out the opening ceremony at the Olympic Games in Paris on Friday with a triumphant return to the stage. https://nyti.ms/3Wl0cfq,"Jul 27, 2024 · 1:10 AM UTC",276,21
732,https://twitter.com/nytimes/status/1817002051181629834#m,"The FBI said it was a bullet or part of one that hit Donald Trump’s ear, disregarding a previous suggestion it might have been shrapnel. https://nyti.ms/4bWAXGd","Jul 27, 2024 · 1:00 AM UTC",90,106
733,https://twitter.com/nytimes/status/1816996952447258989#m,"Usha Vance, an accomplished Yale-educated lawyer and the wife of JD Vance, Donald Trump’s running mate, left her job at a top firm to adjust to the life of a high-profile political spouse. Here's a look at her evolution. https://nyti.ms/4c32Yfl","Jul 27, 2024 · 12:40 AM UTC",84,89
734,https://twitter.com/kashhill/status/1816850498168803628#m,"If you drive a car made by General Motors and it has an internet connection, your car’s movements and exact location are being collected and shared anonymously with a data broker.   This is to ""enhance city infrastructure and road safety,"" says GM.  https://www.nytimes.com/2024/07/26/technology/driver-data-sold-for-pennies.html","Jul 26, 2024 · 2:58 PM UTC",161,19
735,https://twitter.com/nytimes/status/1816989387877482738#m,"Can you place 8 notable events in chronological order? Test your knowledge with Flashback, our weekly history quiz. https://nyti.ms/3Wkkvd6","Jul 27, 2024 · 12:10 AM UTC",23,6
736,https://twitter.com/nytimes/status/1816986964798697962#m,"They helped run one of Mexico’s notorious drug cartels. Now it appears one tricked the other, luring him into U.S. custody. https://nyti.ms/3zZuU6p","Jul 27, 2024 · 12:00 AM UTC",90,14
737,https://twitter.com/nytimes/status/1816981853246562680#m,Here's a roundup of the movie reviews for “Deadpool & Wolverine.” https://nyti.ms/4dhRIg6,"Jul 26, 2024 · 11:40 PM UTC",55,11
738,https://twitter.com/malachybrowne/status/1816842127218716775#m,FBI is investigating if a bullet or debris injured Trump. Secret Service gave no comment. No official medical records. Speculation swirled.  But audiovisuals show first bullet almost certainly grazing Trump's ear. w/ @devonjlum @ajcardia @markscheffler https://nyti.ms/46kihyG,"Jul 26, 2024 · 2:24 PM UTC",123,48
739,https://twitter.com/nytimes/status/1816975571731018134#m,The Olympic Games are back. NBC and Peacock aired the opening ceremony live on Friday and will show it again at 7:30 p.m. Eastern. Here's how to watch. https://nyti.ms/3YmA5Yi,"Jul 26, 2024 · 11:15 PM UTC",89,32
740,https://twitter.com/nytimes/status/1816971834912321722#m,"Amid an outbreak of listeria that has killed two people in the U.S. and sickened around three dozen others, Boar’s Head Products announced that it would recall more than 200,000 pounds of deli meat, including liverwurst products. https://nyti.ms/4cXHnpM","Jul 26, 2024 · 11:00 PM UTC",35,12
741,https://twitter.com/nytimes/status/1816966754783944911#m,Southwest Airlines announced on Thursday that it would eliminate a boarding process that allowed passengers to choose their seats. Many Southwest fans were not happy — and expressed worry that more changes might be coming. https://nyti.ms/3zSeM6v,"Jul 26, 2024 · 10:40 PM UTC",47,18
742,https://twitter.com/jazmineulloa/status/1816847142222262334#m,"Mark Kelly has special appeal as Harris searches for a running mate. He’s the working-class son of New Jersey police officers, a Navy pilot who has flown 39 combat missions, and a senator with expertise on the U.S.-Mexico border. @jonathanweisman + me https://www.nytimes.com/2024/07/26/us/politics/mark-kelly-kamala-harris-vp.html?smid=nytcore-ios-share&referringSource=articleShare&sgrp=c-cb","Jul 26, 2024 · 2:44 PM UTC",345,0
743,https://twitter.com/nytimes/status/1816957109856006503#m,Celine Dion closed out the Paris Olympics Opening Ceremony with her first public performance since 2020. Follow for live updates. https://nyti.ms/3YkX9Xf,"Jul 26, 2024 · 10:01 PM UTC",519,34
744,https://twitter.com/nytimes/status/1816956724290433096#m,"Loren Long has illustrated best-selling children’s books by Barack Obama, Madonna and Amanda Gorman. His No. 1 best seller, “The Yellow Bus,” took him in a different direction — one that required time, patience and toothpicks. https://nyti.ms/3YmSUus","Jul 26, 2024 · 10:00 PM UTC",52,8
745,https://twitter.com/nytimes/status/1816951657873248701#m,Few political reversals have been as dramatic as JD Vance's transformation from a self-proclaimed Never Trumper into Donald Trump’s running mate. A review of his writings and interviews since 2016 reveals the gradual process behind his conversion. https://nyti.ms/4fmi5Db,"Jul 26, 2024 · 9:40 PM UTC",136,69
746,https://twitter.com/nytimes/status/1816947933922676748#m,"Rafael Nadal held the Olympic torch next to Carl Lewis, Nadia Comaneci and Serena Williams on the river Seine during the opening ceremony of the Paris 2024 Olympic Games. Follow for live updates. https://nyti.ms/3WirUtn","Jul 26, 2024 · 9:25 PM UTC",718,25
747,https://twitter.com/nytimes/status/1816946614721708124#m,“It needed to be something that couldn’t really be associated with anything else.” The designer Brent David Freaney considered around 500 different shades of green for the album cover of Charli XCX’s “Brat.”   Here’s how the design came to life: https://nyti.ms/4dg36cg,"Jul 26, 2024 · 9:20 PM UTC",139,14
748,https://twitter.com/nytimes/status/1816941656836297001#m,"Hundreds of firefighters fought an intense blaze on Friday in Jasper, Alberta, as wildfires turned the picturesque Canadian town into a hell-scape. As much as half of the town, one official said, may have been destroyed. https://nyti.ms/3SqlTcG","Jul 26, 2024 · 9:00 PM UTC",75,13
749,https://twitter.com/nytimes/status/1816937632544285006#m,"""A Joan of Arc figure appears riding a mechanical silver horse 'galloping' down the Seine. Her armor is by a young French designer named Jeanne Friot,"" our fashion critic writes. Follow live updates from the Olympic opening ceremony. https://nyti.ms/4dmzKcp","Jul 26, 2024 · 8:44 PM UTC",1495,83
750,https://twitter.com/nytimes/status/1816936560002027793#m,"Dancers in France earlier this week called off a threat to strike during the opening ceremony of the Olympic Games in Paris after event organizers met some of their demands, labor unions said. https://nyti.ms/4djmKUJ","Jul 26, 2024 · 8:40 PM UTC",79,15
751,https://twitter.com/nytimes/status/1816934033537880184#m,"Before dawn on the day of the opening ceremony of the Paris Olympics, arsonists on Friday sabotaged three critical high-speed rail lines, stranding thousands of travelers and heightening security fears. https://nyti.ms/4c0cnE7","Jul 26, 2024 · 8:30 PM UTC",96,22
752,https://twitter.com/nytimes/status/1816932719873450121#m,"LeBron James and Coco Gauff were chosen by their peers to be flag bearers for the U.S. on Friday at the Paris Olympics’ opening ceremony. “Sports have the power to bring us all together, and I’m proud to be a part of this important moment,” James said. https://nyti.ms/46qPvNc","Jul 26, 2024 · 8:24 PM UTC",371,33
753,https://twitter.com/nytimes/status/1816931527151788324#m,"If you drive a car made by General Motors and it has an internet connection, your car’s movements and location are being collected and shared anonymously with a data broker. The practice was disclosed in a letter sent by two senators to the FTC on Friday. https://nyti.ms/4dlULE3","Jul 26, 2024 · 8:20 PM UTC",342,44
754,https://twitter.com/nytimes/status/1816929009776648677#m,"From @TheAthletic: The women’s 400-meter freestyle is one of the most anticipated races of the #OlympicGames. Saturday’s race features the U.S. star swimmer Katie Ledecky, her top rival and the teenager who could take over. https://nyti.ms/3WjQvhf","Jul 26, 2024 · 8:10 PM UTC",108,16
755,https://twitter.com/nytimes/status/1816925166246506801#m,"LeBron James and Coco Gauff were chosen by their peers to be flag bearers for the U.S. on Friday at the Paris Olympics’ opening ceremony. “Sports have the power to bring us all together, and I’m proud to be a part of this important moment,” James said. https://nyti.ms/3Yk146w","Jul 26, 2024 · 7:54 PM UTC",95,21
756,https://twitter.com/nytimes/status/1816920407083004212#m,"The Olympics opening ceremony included a tribute to 10 women considered “heroines of French history.” Among them was Alice Milliat, who fought for the inclusion of female athletes in the games. Follow live updates from the opening ceremony. https://nyti.ms/4dgdvVb","Jul 26, 2024 · 7:35 PM UTC",239,18
757,https://twitter.com/nytimes/status/1816918987025850636#m,"The actress and comedian Renee Willett says she was drugged and sexually assaulted by Oren Alexander, a top luxury real estate agent who is facing a string of accusations that he and two of his brothers sexually assaulted women. https://nyti.ms/4c3tTr4","Jul 26, 2024 · 7:30 PM UTC",74,8
758,https://twitter.com/nytimes/status/1816916417142235341#m,"Britain on Friday confirmed it was dropping plans to challenge the pursuit of an international warrant against Israel’s prime minister, Benjamin Netanyahu, in the International Criminal Court. https://nyti.ms/3Wp6lXY","Jul 26, 2024 · 7:20 PM UTC",125,23
759,https://twitter.com/nytimes/status/1816913905723048358#m,"Billy Joel performed the final show of his 10-year residency at Madison Square Garden on Thursday night, the most for any performer at the venue. Here are scenes from his 150th performance. https://nyti.ms/3Wpi6xJ","Jul 26, 2024 · 7:10 PM UTC",193,10
760,https://twitter.com/nytimes/status/1816912456834269523#m,"Gojira, a leading French heavy metal band, became the first hard rock act to perform in an Olympic opening ceremony when it did a metal version of “Ah! Ça Ira,” a song that was popular during the French Revolution. Follow updates. https://nyti.ms/3YgSuFT","Jul 26, 2024 · 7:04 PM UTC",5764,112
761,https://twitter.com/nytimes/status/1816911455381270583#m,"Senator Mark Kelly is under consideration to be Vice President Kamala Harris’s running mate. The Arizona Democrat, Navy veteran and former astronaut has a strong political résumé. But an overlooked asset is his expertise on the Southern border. https://nyti.ms/46l8qc2","Jul 26, 2024 · 7:00 PM UTC",280,71
762,https://twitter.com/nytimes/status/1816908863636901995#m,"Two women were shot to death in a murder-suicide on the Upper East Side of Manhattan on Friday morning, according to the police. https://nyti.ms/4d2T1j9","Jul 26, 2024 · 6:50 PM UTC",43,11
763,https://twitter.com/nytimes/status/1816907666742034771#m,"In Britain, ""Strictly Come Dancing,"" one of the BBC's most popular programs, is facing a growing scandal after allegations of abuse and bullying. https://nyti.ms/4di7B63","Jul 26, 2024 · 6:45 PM UTC",18,15
764,https://twitter.com/nytimes/status/1816902939836887536#m,The first performance of the opening ceremony starred Lady Gaga and was an “homage to the spirit of French cabaret.” Follow for live updates on the 2024 Paris Olympics.  https://nyti.ms/3LHYHmO,"Jul 26, 2024 · 6:26 PM UTC",470,34
765,https://twitter.com/nytimes/status/1816893772703187104#m,"""As everyone waits for the opening ceremony to begin, we are being entertained in part by celebrity arrivals on the red carpet,"" our chief fashion critic writes. Follow for live updates on the Paris Olympics. https://nyti.ms/3A7EgwK","Jul 26, 2024 · 5:50 PM UTC",172,35
766,https://twitter.com/nytimes/status/1816890376797454786#m,The opening ceremony for the Paris 2024 Olympics is beginning. Follow our lives updates here. https://nyti.ms/4c3ktMe,"Jul 26, 2024 · 5:36 PM UTC",63,14
767,https://twitter.com/nytimes/status/1816885458615296355#m,"Rain in Paris didn't dampen enthusiasm for the opening ceremony of the Olympic Games. Hours before the ceremony was set to begin, spectators lined up along the Seine, where athletes will cruise from the Jardin des Plantes to the Eiffel Tower. Follow live. https://nyti.ms/46u9FWr","Jul 26, 2024 · 5:17 PM UTC",82,11
768,https://twitter.com/nytimes/status/1816884952014754071#m,"In @nytopinion  “What worries me is that politics has become so much like entertainment that the first thing we do to make sense of the moment is to test it against a sitcom,” writes Armando Iannucci, the creator of the HBO show “Veep.” https://nyti.ms/4c6fbjc","Jul 26, 2024 · 5:15 PM UTC",93,27
